time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,qx,qy,qz,qw,roll_deg,pitch_deg,yaw_deg,mode,armed
53.844,-0.4608,3.3954,2.5488,-0.0315,-2.1299,-0.1316,0.074732,0.000608,0.000326,-0.997203,-8.572,-0.072,-0.032,OFFBOARD,1
53.908,-0.4635,3.2530,2.5510,-0.0330,-2.0087,-0.1268,0.076664,0.000504,0.000295,-0.997057,-8.794,-0.060,-0.029,OFFBOARD,1
53.940,-0.4649,3.1855,2.5513,-0.0337,-1.9473,-0.1255,0.079727,0.000218,0.000278,-0.996817,-9.146,-0.027,-0.030,OFFBOARD,1
54.004,-0.4676,3.0574,2.5505,-0.0342,-1.8239,-0.1256,0.082167,-0.000123,0.000237,-0.996619,-9.426,0.012,-0.028,OFFBOARD,1
54.044,-0.4692,2.9822,2.5492,-0.0340,-1.7454,-0.1250,0.083585,-0.000308,0.000213,-0.996501,-9.589,0.033,-0.027,OFFBOARD,1
54.108,-0.4718,2.8692,2.5462,-0.0332,-1.6202,-0.1232,0.085274,-0.000600,0.000211,-0.996357,-9.784,0.066,-0.030,OFFBOARD,1
54.140,-0.4731,2.8162,2.5442,-0.0324,-1.5574,-0.1214,0.085768,-0.000699,0.000210,-0.996315,-9.840,0.078,-0.031,OFFBOARD,1
54.204,-0.4761,2.7125,2.5448,-0.0315,-1.4359,-0.1168,0.085999,-0.000799,0.000149,-0.996295,-9.867,0.090,-0.025,OFFBOARD,1
54.244,-0.4783,2.6499,2.5473,-0.0307,-1.3625,-0.1124,0.085805,-0.000786,0.000107,-0.996312,-9.845,0.089,-0.020,OFFBOARD,1
54.308,-0.4816,2.5574,2.5499,-0.0306,-1.2469,-0.1079,0.085464,-0.000881,0.000045,-0.996341,-9.805,0.100,-0.014,OFFBOARD,1
54.349,-0.4836,2.5042,2.5506,-0.0299,-1.1757,-0.1075,0.085248,-0.000989,0.000019,-0.996359,-9.781,0.113,-0.012,OFFBOARD,1
54.405,-0.4861,2.4354,2.5506,-0.0292,-1.0781,-0.1071,0.084932,-0.001234,-0.000065,-0.996386,-9.744,0.142,-0.005,OFFBOARD,1
54.445,-0.4878,2.3901,2.5500,-0.0286,-1.0092,-0.1068,0.084279,-0.001475,-0.000156,-0.996441,-9.669,0.170,0.004,OFFBOARD,1
54.509,-0.4903,2.3244,2.5481,-0.0266,-0.9009,-0.1061,0.083677,-0.001598,-0.000162,-0.996492,-9.600,0.184,0.003,OFFBOARD,1
54.541,-0.4915,2.2945,2.5467,-0.0252,-0.8485,-0.1058,0.082595,-0.001670,-0.000168,-0.996582,-9.476,0.192,0.003,OFFBOARD,1
54.605,-0.4950,2.2377,2.5484,-0.0243,-0.7477,-0.1025,0.081055,-0.001695,-0.000222,-0.996708,-9.298,0.196,0.010,OFFBOARD,1
54.645,-0.4979,2.2045,2.5515,-0.0246,-0.6876,-0.0995,0.079473,-0.001692,-0.000281,-0.996836,-9.117,0.196,0.017,OFFBOARD,1
54.709,-0.5021,2.1574,2.5548,-0.0240,-0.5955,-0.0983,0.077363,-0.001847,-0.000326,-0.997001,-8.874,0.214,0.021,OFFBOARD,1
54.749,-0.5045,2.1315,2.5558,-0.0233,-0.5405,-0.0988,0.076112,-0.001970,-0.000303,-0.997097,-8.730,0.228,0.017,OFFBOARD,1
54.805,-0.5075,2.0997,2.5560,-0.0218,-0.4665,-0.1012,0.073953,-0.002333,-0.000279,-0.997259,-8.482,0.269,0.012,OFFBOARD,1
54.845,-0.5094,2.0798,2.5554,-0.0211,-0.4153,-0.1024,0.072713,-0.002549,-0.000298,-0.997350,-8.340,0.294,0.013,OFFBOARD,1
54.909,-0.5121,2.0529,2.5532,-0.0186,-0.3372,-0.1049,0.070457,-0.002838,-0.000289,-0.997511,-8.081,0.327,0.010,OFFBOARD,1
54.941,-0.5133,2.0415,2.5516,-0.0174,-0.2995,-0.1054,0.068882,-0.002977,-0.000299,-0.997620,-7.900,0.343,0.011,OFFBOARD,1
55.005,-0.5169,2.0209,2.5530,-0.0154,-0.2285,-0.1034,0.066280,-0.003049,-0.000373,-0.997796,-7.601,0.351,0.020,OFFBOARD,1
55.046,-0.5196,2.0095,2.5560,-0.0143,-0.1876,-0.1019,0.064409,-0.003092,-0.000405,-0.997919,-7.386,0.357,0.024,OFFBOARD,1
55.110,-0.5234,1.9955,2.5587,-0.0127,-0.1254,-0.1018,0.061684,-0.003083,-0.000460,-0.998091,-7.073,0.356,0.031,OFFBOARD,1
55.150,-0.5255,1.9892,2.5593,-0.0115,-0.0893,-0.1022,0.059957,-0.003190,-0.000472,-0.998196,-6.875,0.368,0.032,OFFBOARD,1
55.206,-0.5280,1.9831,2.5591,-0.0100,-0.0420,-0.1053,0.057430,-0.003384,-0.000477,-0.998344,-6.585,0.390,0.032,OFFBOARD,1
55.246,-0.5295,1.9807,2.5582,-0.0082,-0.0102,-0.1073,0.055778,-0.003495,-0.000430,-0.998437,-6.395,0.403,0.027,OFFBOARD,1
55.278,-0.5306,1.9798,2.5570,-0.0061,0.0143,-0.1083,0.054132,-0.003625,-0.000396,-0.998527,-6.206,0.417,0.023,OFFBOARD,1
55.350,-0.5326,1.9811,2.5532,-0.0027,0.0654,-0.1094,0.051611,-0.003707,-0.000346,-0.998660,-5.917,0.426,0.018,OFFBOARD,1
55.406,-0.5356,1.9842,2.5551,-0.0006,0.1008,-0.1069,0.049868,-0.003680,-0.000332,-0.998749,-5.717,0.423,0.017,OFFBOARD,1
55.446,-0.5384,1.9875,2.5581,0.0004,0.1238,-0.1050,0.047196,-0.003574,-0.000344,-0.998879,-5.410,0.411,0.020,OFFBOARD,1
55.510,-0.5421,1.9951,2.5609,0.0016,0.1577,-0.1056,0.045460,-0.003497,-0.000369,-0.998960,-5.211,0.402,0.024,OFFBOARD,1
55.543,-0.5437,1.9999,2.5614,0.0023,0.1735,-0.1066,0.042750,-0.003539,-0.000430,-0.999079,-4.900,0.407,0.032,OFFBOARD,1
55.607,-0.5463,2.0110,2.5612,0.0036,0.2011,-0.1093,0.041245,-0.003681,-0.000429,-0.999142,-4.728,0.424,0.032,OFFBOARD,1
55.647,-0.5476,2.0190,2.5602,0.0050,0.2161,-0.1112,0.038555,-0.003992,-0.000459,-0.999248,-4.419,0.459,0.035,OFFBOARD,1
55.711,-0.5493,2.0332,2.5575,0.0071,0.2378,-0.1135,0.037133,-0.004162,-0.000437,-0.999302,-4.256,0.478,0.032,OFFBOARD,1
55.743,-0.5499,2.0409,2.5556,0.0087,0.2472,-0.1140,0.034689,-0.004477,-0.000398,-0.999388,-3.976,0.514,0.028,OFFBOARD,1
55.807,-0.5521,2.0572,2.5569,0.0108,0.2640,-0.1112,0.032671,-0.004507,-0.000399,-0.999456,-3.744,0.518,0.029,OFFBOARD,1
55.847,-0.5541,2.0681,2.5601,0.0116,0.2721,-0.1089,0.031289,-0.004460,-0.000441,-0.999500,-3.586,0.512,0.035,OFFBOARD,1
55.911,-0.5565,2.0862,2.5632,0.0127,0.2830,-0.1094,0.029323,-0.004436,-0.000479,-0.999560,-3.360,0.510,0.040,OFFBOARD,1
55.943,-0.5575,2.0955,2.5639,0.0131,0.2871,-0.1112,0.027913,-0.004463,-0.000508,-0.999600,-3.199,0.513,0.044,OFFBOARD,1
56.007,-0.5590,2.1146,2.5638,0.0159,0.2950,-0.1146,0.026267,-0.004559,-0.000526,-0.999644,-3.010,0.524,0.047,OFFBOARD,1
56.047,-0.5596,2.1268,2.5628,0.0181,0.2984,-0.1167,0.025152,-0.004632,-0.000517,-0.999673,-2.882,0.532,0.046,OFFBOARD,1
56.111,-0.5600,2.1465,2.5599,0.0211,0.3015,-0.1197,0.023436,-0.004647,-0.000455,-0.999714,-2.686,0.534,0.040,OFFBOARD,1
56.143,-0.5600,2.1565,2.5580,0.0224,0.3026,-0.1199,0.022394,-0.004564,-0.000399,-0.999739,-2.566,0.524,0.034,OFFBOARD,1
56.207,-0.5612,2.1775,2.5592,0.0252,0.3034,-0.1173,0.020846,-0.004391,-0.000333,-0.999773,-2.389,0.504,0.028,OFFBOARD,1
56.248,-0.5622,2.1910,2.5611,0.0263,0.3028,-0.1147,0.019990,-0.004279,-0.000314,-0.999791,-2.291,0.491,0.026,OFFBOARD,1
56.312,-0.5631,2.2123,2.5624,0.0279,0.3006,-0.1143,0.018614,-0.004143,-0.000298,-0.999818,-2.133,0.475,0.025,OFFBOARD,1
56.344,-0.5633,2.2227,2.5622,0.0287,0.2987,-0.1152,0.017585,-0.004063,-0.000306,-0.999837,-2.015,0.466,0.027,OFFBOARD,1
56.376,-0.5634,2.2331,2.5615,0.0291,0.2967,-0.1165,0.016757,-0.004077,-0.000287,-0.999851,-1.920,0.468,0.025,OFFBOARD,1
56.448,-0.5631,2.2559,2.5585,0.0317,0.2896,-0.1191,0.015467,-0.004127,-0.000237,-0.999872,-1.772,0.473,0.020,OFFBOARD,1
56.480,-0.5628,2.2658,2.5565,0.0325,0.2855,-0.1196,0.014690,-0.004156,-0.000233,-0.999883,-1.683,0.477,0.020,OFFBOARD,1
56.544,-0.5618,2.2851,2.5517,0.0352,0.2770,-0.1193,0.013769,-0.004051,-0.000211,-0.999897,-1.578,0.465,0.018,OFFBOARD,1
56.576,-0.5611,2.2945,2.5490,0.0362,0.2725,-0.1181,0.013202,-0.003945,-0.000207,-0.999905,-1.513,0.452,0.018,OFFBOARD,1
56.648,-0.5607,2.3193,2.5498,0.0382,0.2636,-0.1126,0.012524,-0.003730,-0.000232,-0.999915,-1.435,0.428,0.021,OFFBOARD,1
56.712,-0.5597,2.3399,2.5489,0.0404,0.2552,-0.1092,0.011993,-0.003507,-0.000249,-0.999922,-1.374,0.402,0.024,OFFBOARD,1
56.744,-0.5590,2.3498,2.5479,0.0416,0.2505,-0.1084,0.011076,-0.003315,-0.000202,-0.999933,-1.269,0.380,0.019,OFFBOARD,1
56.808,-0.5574,2.3687,2.5452,0.0434,0.2404,-0.1074,0.010063,-0.003098,-0.000218,-0.999945,-1.153,0.355,0.021,OFFBOARD,1
56.849,-0.5562,2.3799,2.5430,0.0441,0.2328,-0.1064,0.009383,-0.002933,-0.000214,-0.999952,-1.075,0.336,0.021,OFFBOARD,1
56.913,-0.5540,2.3968,2.5387,0.0452,0.2208,-0.1053,0.008573,-0.002701,-0.000195,-0.999960,-0.982,0.310,0.020,OFFBOARD,1
56.945,-0.5528,2.4048,2.5362,0.0458,0.2140,-0.1041,0.008205,-0.002551,-0.000170,-0.999963,-0.940,0.292,0.017,OFFBOARD,1
57.009,-0.5496,2.4224,2.5359,0.0468,0.2022,-0.0994,0.007787,-0.002336,-0.000160,-0.999967,-0.892,0.268,0.016,OFFBOARD,1
57.049,-0.5473,2.4335,2.5368,0.0471,0.1946,-0.0956,0.007599,-0.002199,-0.000144,-0.999969,-0.871,0.252,0.015,OFFBOARD,1
57.113,-0.5436,2.4499,2.5371,0.0475,0.1820,-0.0932,0.007382,-0.002041,-0.000163,-0.999971,-0.846,0.234,0.017,OFFBOARD,1
57.145,-0.5418,2.4576,2.5366,0.0480,0.1753,-0.0932,0.006966,-0.001782,-0.000161,-0.999974,-0.798,0.204,0.017,OFFBOARD,1
57.217,-0.5377,2.4734,2.5344,0.0483,0.1581,-0.0878,0.006625,-0.001551,-0.000150,-0.999977,-0.759,0.178,0.016,OFFBOARD,1
57.249,-0.5358,2.4794,2.5338,0.0533,0.1245,-0.0408,-0.013438,-0.005007,0.000264,-0.999897,1.540,0.574,-0.023,OFFBOARD,1
